income,expenses,debts,savings,payment_history,credit_utilization,length_of_credit_history,new_credit_inquiries,credit_mix,credit_score,normalized_credit_score,risk_level,Disposable Income,DTI,Savings Rate,Expense Ratio,balance,credit_limit,utilization_ratio
49602,48641,15784,0,1.0197569951275673,0.3182129752832547,0.0,0.01975699512756728,0.0,0.6063302399051385,716.740815973913,High Risk,961,31.82129752832547,0.0,98.06257812184992,-15784,3019.9899898631525,-5.226507390084175
50903,23286,12712,26345,2.1859915829253627,0.24972987839616526,0.5175529929473704,1.1859915829253629,2.07245122718691,1.3825921947818816,930.2128535650174,High Risk,27617,24.972987839616525,51.75529929473704,45.74583030469717,13633,110587.48827879169,0.12327796039305215
86948,30891,8496,55207,2.8146709397559158,0.09771357593044118,0.63494272438699,1.814670939755916,6.497999058380414,1.915777315002606,1076.8387616257166,High Risk,56057,9.771357593044119,63.49427243869899,35.52813175691218,46711,573686.915725047,0.08142246009038726
47114,27187,16488,18278,1.7329606061720675,0.34995967228424674,0.3879526255465467,0.7329606061720675,1.1085638039786512,1.1023396878334986,853.143414154212,High Risk,19927,34.995967228424675,38.79526255465467,57.70471622023178,1790,56940.846555070355,0.03143613255325948
54523,31234,13934,21895,1.7456297624383685,0.25556187297103977,0.40157364781835186,0.7456297624383684,1.571336299698579,1.1054891109991787,854.0095055247741,High Risk,23289,25.55618729710398,40.157364781835184,57.28591603543459,7961,91128.616836515,0.0873600442579092
49479,34445,16532,13380,1.4364639280011613,0.334121546514683,0.2704177529861153,0.4364639280011613,0.8093394628599081,0.9078003727966505,799.6451025190788,High Risk,15034,33.4121546514683,27.04177529861153,69.61539238869015,-3152,44995.601621098474,-0.07005129138048961
32469,34338,10527,0,0.9455705049799057,0.3242169453940682,0.0,-0.05442949502009436,0.0,0.5673288613571686,706.0154368732213,High Risk,-1869,32.42169453940682,0.0,105.75625981705628,-10527,-5764.6585921915075,1.8261272253415495
67142,22468,17433,42930,2.9883389709809505,0.25964374013285274,0.6393911411635043,1.9883389709809507,2.462570986060919,1.8585472194987749,1061.100485362163,High Risk,44674,25.964374013285273,63.939114116350424,33.4634059158202,25497,172058.83714793783,0.14818768057857695
61278,18770,8414,41666,3.2646776771443795,0.13730865889878913,0.6799503900257842,2.2646776771443795,4.95198478725933,2.1023595984645906,1128.1488895777625,High Risk,42508,13.730865889878913,67.99503900257842,30.630895264205748,33252,309579.8935108153,0.10741007635509872
61865,55031,10861,5747,1.124184550526067,0.17555968641396588,0.09289582154691667,0.12418455052606713,0.5291409630789061,0.6567160390221637,730.596910731095,High Risk,6834,17.55596864139659,9.289582154691667,88.95336620059807,-5114,38926.93214252831,-0.1313743395260494
36359,25160,13785,9820,1.4451112877583465,0.379135839819577,0.2700844357655601,0.4451112877583466,0.7123685165034458,0.9211788296146919,803.3241781440403,High Risk,11199,37.9135839819577,27.00844357655601,69.19882284991337,-3965,29538.225680087053,-0.13423284265422114
71041,36992,23709,31678,1.9204422577854672,0.33373685618164156,0.44591151588519307,0.9204422577854672,1.3361170863385212,1.2177613045419446,884.8843587490348,High Risk,34049,33.37368561816415,44.59115158851931,52.071339085879984,7969,102023.49356784346,0.0781094600990191
28972,13923,18924,13156,2.080873374991022,0.6531823829904736,0.4540936076211515,1.080873374991022,0.6952018600718665,1.3706045249079128,926.916244349676,High Risk,15049,65.31823829904737,45.40936076211515,48.0567444429104,-5768,23039.50686958359,-0.2503525805760551
58802,27203,20385,29560,2.1615998235488734,0.3466718819087786,0.5027039896602157,1.1615998235488734,1.4500858474368408,1.3656561588623775,925.5554436871538,High Risk,31599,34.667188190877866,50.27039896602157,46.26203190367675,9175,91149.5902869757,0.10065870807661775
82856,28728,22085,51919,2.8841548315232526,0.26654677995558557,0.6266172636863957,1.8841548315232526,2.3508716323296355,1.796454499309586,1044.024987310136,High Risk,54128,26.654677995558558,62.66172636863957,34.672202375205174,29834,203071.29581163687,0.14691391947226834
35141,34728,33014,0,1.0118924211011289,0.9394724111436783,0.0,0.011892421101128772,0.0,0.7883825549487244,766.8052026108993,High Risk,413,93.94724111436783,0.0,98.82473464044847,-33014,439.60843884412674,-75.09864934987263
41505,2775,15207,37209,14.956756756756757,0.366389591615468,0.8964943982652692,13.956756756756757,2.4468336950088774,8.498124218277827,2886.984160026402,High Risk,38730,36.6389591615468,89.64943982652692,6.685941452837008,22002,105707.15131189584,0.20814107396652537
51494,31661,22102,17622,1.6264173588958024,0.42921505418106964,0.34221462694682875,0.6264173588958024,0.7973034114559768,1.0473806969144939,838.0296916514858,High Risk,19833,42.92150541810697,34.22146269468288,61.484833184448675,-4480,46207.60573703737,-0.09695373583074635
42447,18502,20063,21938,2.2941844124959463,0.4726600230876151,0.5168327561429548,1.2941844124959463,1.093455614813338,1.4599554901540173,951.4877597923547,High Risk,23945,47.266002308761514,51.683275614295475,43.588475039460974,1875,50660.091461895034,0.037011382054260945
26740,33243,19980,0,0.8043798694461992,0.7471952131637996,0.0,-0.19562013055380081,0.0,0.6165674921445493,719.5560603397511,High Risk,-6503,74.71952131637995,0.0,124.31937172774869,-19980,-8703.214214214215,2.2957035766588825
51028,19636,23871,29004,2.598696272153188,0.4678019910637297,0.5683938229991378,1.598696272153188,1.2150307904989317,1.6372144688282326,1000.2339789277639,High Risk,31392,46.78019910637297,56.83938229991378,38.480834051893076,5133,67105.31506849316,0.0764917055342165
34065,21445,12903,11329,1.5884821636745161,0.37877586966094234,0.33257008659914866,0.5884821636745162,0.8780128652251414,1.0144556028404383,828.9752907811205,High Risk,12620,37.877586966094235,33.25700865991487,62.95317774842213,-1574,33317.85631248546,-0.047241934932355255
57103,27263,12506,28589,2.0945237134578,0.21900775791114302,0.5006567080538675,1.0945237134577999,2.2860227090996323,1.3320571760355013,916.3157234097629,High Risk,29840,21.900775791114302,50.06567080538675,47.74355112691102,16083,136250.88117703501,0.11803960356852927
36208,19476,16598,15072,1.8591086465393305,0.45840698188245693,0.41626159964648696,0.8591086465393305,0.9080612121942403,1.1970610707357296,879.1917944523257,High Risk,16732,45.840698188245696,41.62615996464869,53.78921785240831,-1526,36500.316664658385,-0.04180785646381959
73249,25244,14086,46596,2.90163999366186,0.1923029665934006,0.6361315512839766,1.9016399936618602,3.3079653556722985,1.8326043094040558,1053.9661850861155,High Risk,48005,19.23029665934006,63.61315512839766,34.46326912312796,32510,249632.13438875478,0.13023163095409757
38251,18066,16592,18525,2.117292151001882,0.4337664374787587,0.48430106402446993,1.117292151001882,1.1165019286403086,1.3488958171291254,920.9463497105095,High Risk,20185,43.37664374787587,48.430106402446995,47.23013777417584,1933,46534.25958293154,0.0415392877704454
45169,11668,22813,31219,3.871186150154268,0.5050587792512564,0.6911598662799707,2.871186150154268,1.3684741156358218,2.3682097087700122,1201.2576699117533,High Risk,33501,50.505877925125645,69.11598662799707,25.831875844052337,8406,66330.89330644808,0.12672827970466735
62202,40179,12609,20762,1.5481221533636975,0.2027105237773705,0.33378347963088,0.5481221533636974,1.646601633753668,0.9779887711340162,818.9469120618544,High Risk,22023,20.27105237773705,33.378347963088004,64.59438603260345,8153,108642.60813704497,0.07504422196598563
31537,17039,13476,13150,1.8508715300193674,0.4273076069378825,0.4169705425373371,0.8508715300193673,0.9758088453547047,1.1866591201134857,876.3312580312087,High Risk,14498,42.73076069378825,41.69705425373371,54.028601325427275,-326,33928.7196497477,-0.009608379077234771
53411,28213,15871,23610,1.8931343706801829,0.2971485274568909,0.44204377375447007,0.8931343706801829,1.4876189276038057,1.1989537858668053,879.7122911133715,High Risk,25198,29.71485274568909,44.20437737544701,52.82245230383255,7739,84799.34333060299,0.09126249916615917
69607,37528,13858,30693,1.854801748028139,0.19908917206602783,0.4409470311893919,0.854801748028139,2.2148217636022514,1.1847035043343366,875.7934636919426,High Risk,32079,19.908917206602784,44.09470311893919,53.91411783297657,16835,161128.80307403667,0.1044816300923214
25887,23850,5429,1494,1.0854088050314465,0.20971916405918029,0.057712365279870205,0.08540880503144654,0.2751888008841407,0.6294212685572438,723.090848853242,High Risk,2037,20.97191640591803,5.77123652798702,92.13118553714219,-3935,9712.989316632897,-0.4051275947829526
52769,21748,12099,29811,2.426384035313592,0.22928234380033732,0.5649339574371316,1.4263840353135921,2.463922638234565,1.5329854502180185,971.5709988099551,High Risk,31021,22.928234380033732,56.49339574371316,41.213591313081544,17712,135296.06984048267,0.13091289363307357
53898,32262,18436,19792,1.670634182629719,0.3420535084789788,0.367212141452373,0.6706341826297192,1.0735517465827729,1.061863654464415,842.0125049777141,High Risk,21636,34.20535084789788,36.721214145237305,59.85750862740733,1356,63253.26144499892,0.021437629760468445
61727,41179,22187,18329,1.4989922047645645,0.3594375232880263,0.29693651076514327,0.49899220476456446,0.8261143913102267,0.9532763402489439,812.1509935684596,High Risk,20548,35.94375232880263,29.69365107651433,66.71148767962156,-3858,57167.097669806644,-0.06748637165880891
31445,18306,9226,12216,1.7177428165628756,0.29340117665765625,0.3884878359039593,0.7177428165628755,1.3240841101235639,1.0878318912034526,849.1537700809495,High Risk,13139,29.340117665765625,38.84878359039593,58.21593258069645,2990,44781.68816388467,0.06676836275259854
30193,28498,9203,774,1.059477858095305,0.30480574967707746,0.025635080979034875,0.05947785809530493,0.08410300988807998,0.6309232054478484,723.5038814981583,High Risk,1695,30.480574967707746,2.5635080979034877,94.38611598714934,-8429,5560.918722155819,-1.5157567339398739
57829,12675,15151,43638,4.562445759368837,0.2619965761123312,0.7546040913728406,3.562445759368836,2.880205927001518,2.757414845973919,1308.2890826428277,High Risk,45154,26.199657611233118,75.46040913728406,21.91806878901589,28487,172345.7637119662,0.16528981848146296
54454,26067,4622,27924,2.089001419419189,0.08487898042384398,0.5127997943218129,1.089001419419189,6.041540458675898,1.477771477173683,956.3871562227628,High Risk,28387,8.487898042384398,51.279979432181285,47.86976163367246,23302,334440.8693206404,0.06967449895502915
53757,30342,12775,22137,1.7717025904686574,0.23764346968766858,0.41179753334449465,0.7717025904686573,1.7328375733855186,1.1235510976677876,858.9765518586416,High Risk,23415,23.76434696876686,41.179753334449465,56.4428818572465,9362,98529.95342465753,0.09501679108332066
55196,21453,6319,33111,2.572880249848506,0.11448293354590912,0.5998804261178347,1.572880249848506,5.239911378382655,1.721412629011367,1023.388472978126,High Risk,33743,11.448293354590913,59.98804261178346,38.86694688020871,26792,294742.6219338503,0.09089964601730721
39799,25430,21845,12184,1.5650412898151789,0.5488831377672806,0.30613834518455235,0.5650412898151789,0.5577477683680476,1.03393887366539,834.3331902579822,High Risk,14369,54.88831377672806,30.613834518455235,63.89607779089926,-9661,26178.614373998626,-0.36904168654531966
53483,15917,11153,36450,3.3601181127096815,0.208533552717686,0.6815249705513902,2.3601181127096815,3.268178965300816,2.0921864731258104,1125.3512801095978,High Risk,37566,20.8533552717686,68.15249705513902,29.760858590580185,25297,180143.6723751457,0.1404268030426264
54396,30770,23264,21299,1.7678258043548911,0.4276785057724833,0.39155452606809327,0.7678258043548911,0.9155347317744154,1.1355399333224652,862.2734816636779,High Risk,23626,42.76785057724833,39.15545260680933,56.5666593131848,-1965,55242.4301925722,-0.03557048437496529
39284,40556,20567,0,0.9686359601538613,0.5235464820283067,0.0,-0.03136403984613867,0.0,0.6398137226931158,725.9487737406068,High Risk,-1272,52.35464820283067,0.0,103.23795947459527,-20567,-2429.5837020469685,8.46523623889637
77986,19028,11768,57781,4.098486441034265,0.1508988792860257,0.7409150360321083,3.0984864410342654,4.9100101971448,2.5690292198151043,1256.4830354491537,High Risk,58958,15.089887928602568,74.09150360321082,24.399251147641884,46013,390711.9806254249,0.11776705676223584
57107,23773,9640,32370,2.4021789424977915,0.1688059257183883,0.5668306862556254,1.4021789424977915,3.357883817427386,1.546417455586234,975.2648002862144,High Risk,33334,16.88059257183883,56.68306862556254,41.62887211725358,22730,197469.37116182572,0.11510645861819661
32130,35025,14032,0,0.9173447537473234,0.43672580143168377,0.0,-0.08265524625267666,0.0,0.585557354990533,711.0282726223966,High Risk,-2895,43.672580143168375,0.0,109.01027077497665,-14032,-6628.873289623717,2.116800153951429
59848,42120,14476,16280,1.4208926875593542,0.24187942788397274,0.27202245689079,0.4208926875593542,1.1246200607902737,0.8874880552514293,794.0592151941431,High Risk,17728,24.187942788397272,27.202245689079003,70.37829167223634,1804,73292.71511467257,0.024613633117254445
35379,15068,16730,18638,2.347955933103265,0.47287939172955706,0.5268096893637468,1.3479559331032651,1.1140466228332337,1.4916228808036995,960.1962922210174,High Risk,20311,47.2879391729557,52.68096893637468,42.59023714632975,1908,42951.75546921698,0.04442193291418418
61806,28312,11117,32382,2.183031929923707,0.17986926835582306,0.523929715561596,1.1830319299237073,2.9128361968156877,1.4026631233617297,935.7323589244756,High Risk,33494,17.986926835582306,52.392971556159594,45.80785037051419,21265,186213.02185841504,0.11419716939113206
67378,32831,18731,32673,2.0522676738448418,0.2779987533022648,0.4849208940603758,1.0522676738448418,1.7443275852864235,1.2978553152757013,906.9102117008179,High Risk,34547,27.79987533022648,48.49208940603758,48.72658731336638,13942,124270.34146601892,0.11219088831273846
37689,28979,16326,7077,1.300562476275924,0.433176788983523,0.18777362095040995,0.3005624762759239,0.43348033811098863,0.8357137776474055,779.8212888530364,High Risk,8710,43.317678898352305,18.777362095040996,76.88980869749794,-9249,20107.26387357589,-0.4599830219642486
64450,5232,13298,57888,12.3184250764526,0.20633048875096974,0.8981846392552366,11.3184250764526,4.353135809896225,7.094508193094557,2500.989753101003,High Risk,59218,20.633048875096975,89.81846392552366,8.117920868890613,44590,287005.57226650626,0.1553628372016235
56191,35010,11439,20037,1.6049985718366182,0.2035735260095033,0.3565873538467014,0.6049985718366181,1.7516391292945188,1.017061964162387,829.6920401446565,High Risk,21181,20.35735260095033,35.658735384670145,62.30535139079212,8598,104045.94553719732,0.08263656940794624
62330,45193,14075,15729,1.379195893169296,0.22581421466388577,0.2523503930691481,0.37919589316929614,1.117513321492007,0.8574127110237937,785.7884955315433,High Risk,17137,22.581421466388576,25.235039306914807,72.50601636451147,1654,75889.81953818828,0.02179475468600496
78451,31166,10915,46193,2.5171982288391197,0.13913143235905215,0.5888133994467885,1.5171982288391195,4.232065964269354,1.646683093727378,1002.837850775029,High Risk,47285,13.913143235905215,58.88133994467884,39.726708391225095,35278,339858.5006871278,0.1038020232793199
46319,19688,15292,25101,2.3526513612352704,0.3301452967464755,0.541915844469872,1.3526513612352702,1.6414465079780278,1.47926574754923,956.7980805760383,High Risk,26631,33.014529674647555,54.19158444698719,42.505235432543884,9809,80664.48397855088,0.12160246388743112
38693,24868,15427,12282,1.5559353385877432,0.39870260770682037,0.31742175587315535,0.5559353385877432,0.796136643547028,0.9969242262999718,824.1541622324921,High Risk,13825,39.87026077068204,31.742175587315536,64.27002300157652,-3145,34674.967589291504,-0.09069943589424592
